食材,风味物质及英文名,风味描述
墨西哥辣椒,丁酸异戊酯(isopentyl butanoate)​​,未熟水果味
威士忌,丁酸异戊酯(isopentyl butanoate)​​,未熟水果味
洋甘菊,丁酸异戊酯(isopentyl butanoate)​​,未熟水果味
甜瓜,丁酸异戊酯(isopentyl butanoate)​​,未熟水果味
红石榴,丁酸异戊酯(isopentyl butanoate)​​,未熟水果味
香蕉,丁酸异戊酯(isopentyl butanoate)​​,未熟水果味
姜,丁香酚(eugenol),丁香味
姜,丁香酚(eugenol),烟熏味
姜,丁香酚(eugenol),焦味
姜,丁香酚(eugenol),辛香味
朝鲜蓟,丁香酚(eugenol),丁香味
朝鲜蓟,丁香酚(eugenol),烟熏味
朝鲜蓟,丁香酚(eugenol),焦味
朝鲜蓟,丁香酚(eugenol),辛香味
木质薄荷,丁香酚(eugenol),丁香味
木质薄荷,丁香酚(eugenol),烟熏味
木质薄荷,丁香酚(eugenol),焦味
木质薄荷,丁香酚(eugenol),辛香味
洋李,丁香酚(eugenol),丁香味
洋李,丁香酚(eugenol),烟熏味
洋李,丁香酚(eugenol),焦味
洋李,丁香酚(eugenol),辛香味
猪肉,丁香酚(eugenol),丁香味
猪肉,丁香酚(eugenol),烟熏味
猪肉,丁香酚(eugenol),焦味
猪肉,丁香酚(eugenol),辛香味
芸薹属芸薹类,丁香酚(eugenol),丁香味
芸薹属芸薹类,丁香酚(eugenol),烟熏味
芸薹属芸薹类,丁香酚(eugenol),焦味
芸薹属芸薹类,丁香酚(eugenol),辛香味
茴香,丁香酚(eugenol),丁香味
茴香,丁香酚(eugenol),烟熏味
茴香,丁香酚(eugenol),焦味
茴香,丁香酚(eugenol),辛香味
龙蒿,丁香酚(eugenol),丁香味
龙蒿,丁香酚(eugenol),烟熏味
龙蒿,丁香酚(eugenol),焦味
龙蒿,丁香酚(eugenol),辛香味
葱属蔬菜,二丙基二硫(dipropyl disulfide),呛辣味
葱属蔬菜,二丙基二硫(dipropyl disulfide),大蒜味
葱属蔬菜,二丙基二硫(dipropyl disulfide),洋葱味
葱属蔬菜,二丙基二硫(dipropyl disulfide),熟肉味
葱属蔬菜,二丙基二硫(dipropyl disulfide),硫磺味
南瓜,二甲基三硫(dimethyl trisulfide),汗味
南瓜,二甲基三硫(dimethyl trisulfide),洋葱味
南瓜,二甲基三硫(dimethyl trisulfide),硫磺味
南瓜,二甲基三硫(dimethyl trisulfide),高丽菜味
南瓜,二甲基三硫(dimethyl trisulfide),鱼味
可可,二甲基三硫(dimethyl trisulfide),汗味
可可,二甲基三硫(dimethyl trisulfide),洋葱味
可可,二甲基三硫(dimethyl trisulfide),硫磺味
可可,二甲基三硫(dimethyl trisulfide),高丽菜味
可可,二甲基三硫(dimethyl trisulfide),鱼味
咖啡,二甲基三硫(dimethyl trisulfide),汗味
咖啡,二甲基三硫(dimethyl trisulfide),洋葱味
咖啡,二甲基三硫(dimethyl trisulfide),硫磺味
咖啡,二甲基三硫(dimethyl trisulfide),高丽菜味
咖啡,二甲基三硫(dimethyl trisulfide),鱼味
啤酒,二甲基三硫(dimethyl trisulfide),汗味
啤酒,二甲基三硫(dimethyl trisulfide),洋葱味
啤酒,二甲基三硫(dimethyl trisulfide),硫磺味
啤酒,二甲基三硫(dimethyl trisulfide),高丽菜味
啤酒,二甲基三硫(dimethyl trisulfide),鱼味
欧洲防风草,二甲基三硫(dimethyl trisulfide),汗味
欧洲防风草,二甲基三硫(dimethyl trisulfide),洋葱味
欧洲防风草,二甲基三硫(dimethyl trisulfide),硫磺味
欧洲防风草,二甲基三硫(dimethyl trisulfide),高丽菜味
欧洲防风草,二甲基三硫(dimethyl trisulfide),鱼味
牛肉,二甲基三硫(dimethyl trisulfide),汗味
牛肉,二甲基三硫(dimethyl trisulfide),洋葱味
牛肉,二甲基三硫(dimethyl trisulfide),硫磺味
牛肉,二甲基三硫(dimethyl trisulfide),高丽菜味
牛肉,二甲基三硫(dimethyl trisulfide),鱼味
牡蛎,二甲基三硫(dimethyl trisulfide),汗味
牡蛎,二甲基三硫(dimethyl trisulfide),洋葱味
牡蛎,二甲基三硫(dimethyl trisulfide),硫磺味
牡蛎,二甲基三硫(dimethyl trisulfide),高丽菜味
牡蛎,二甲基三硫(dimethyl trisulfide),鱼味
玉米,二甲基三硫(dimethyl trisulfide),汗味
玉米,二甲基三硫(dimethyl trisulfide),洋葱味
玉米,二甲基三硫(dimethyl trisulfide),硫磺味
玉米,二甲基三硫(dimethyl trisulfide),高丽菜味
玉米,二甲基三硫(dimethyl trisulfide),鱼味
甜瓜,二甲基三硫(dimethyl trisulfide),汗味
甜瓜,二甲基三硫(dimethyl trisulfide),洋葱味
甜瓜,二甲基三硫(dimethyl trisulfide),硫磺味
甜瓜,二甲基三硫(dimethyl trisulfide),高丽菜味
甜瓜,二甲基三硫(dimethyl trisulfide),鱼味
甜菜根,二甲基三硫(dimethyl trisulfide),汗味
甜菜根,二甲基三硫(dimethyl trisulfide),洋葱味
甜菜根,二甲基三硫(dimethyl trisulfide),硫磺味
甜菜根,二甲基三硫(dimethyl trisulfide),高丽菜味
甜菜根,二甲基三硫(dimethyl trisulfide),鱼味
白花椰菜,二甲基三硫(dimethyl trisulfide),汗味
白花椰菜,二甲基三硫(dimethyl trisulfide),洋葱味
白花椰菜,二甲基三硫(dimethyl trisulfide),硫磺味
白花椰菜,二甲基三硫(dimethyl trisulfide),高丽菜味
白花椰菜,二甲基三硫(dimethyl trisulfide),鱼味
芝麻,二甲基三硫(dimethyl trisulfide),汗味
芝麻,二甲基三硫(dimethyl trisulfide),洋葱味
芝麻,二甲基三硫(dimethyl trisulfide),硫磺味
芝麻,二甲基三硫(dimethyl trisulfide),高丽菜味
芝麻,二甲基三硫(dimethyl trisulfide),鱼味
芥菜,二甲基三硫(dimethyl trisulfide),汗味
芥菜,二甲基三硫(dimethyl trisulfide),洋葱味
芥菜,二甲基三硫(dimethyl trisulfide),硫磺味
芥菜,二甲基三硫(dimethyl trisulfide),高丽菜味
芥菜,二甲基三硫(dimethyl trisulfide),鱼味
花生,二甲基三硫(dimethyl trisulfide),汗味
花生,二甲基三硫(dimethyl trisulfide),洋葱味
花生,二甲基三硫(dimethyl trisulfide),硫磺味
花生,二甲基三硫(dimethyl trisulfide),高丽菜味
花生,二甲基三硫(dimethyl trisulfide),鱼味
萝卜,二甲基三硫(dimethyl trisulfide),汗味
萝卜,二甲基三硫(dimethyl trisulfide),洋葱味
萝卜,二甲基三硫(dimethyl trisulfide),硫磺味
萝卜,二甲基三硫(dimethyl trisulfide),高丽菜味
萝卜,二甲基三硫(dimethyl trisulfide),鱼味
雪莉酒,二甲基三硫(dimethyl trisulfide),汗味
雪莉酒,二甲基三硫(dimethyl trisulfide),洋葱味
雪莉酒,二甲基三硫(dimethyl trisulfide),硫磺味
雪莉酒,二甲基三硫(dimethyl trisulfide),高丽菜味
雪莉酒,二甲基三硫(dimethyl trisulfide),鱼味
青花菜,二甲基三硫(dimethyl trisulfide),汗味
青花菜,二甲基三硫(dimethyl trisulfide),洋葱味
青花菜,二甲基三硫(dimethyl trisulfide),硫磺味
青花菜,二甲基三硫(dimethyl trisulfide),高丽菜味
青花菜,二甲基三硫(dimethyl trisulfide),鱼味
韭葱,二甲基三硫(dimethyl trisulfide),汗味
韭葱,二甲基三硫(dimethyl trisulfide),洋葱味
韭葱,二甲基三硫(dimethyl trisulfide),硫磺味
韭葱,二甲基三硫(dimethyl trisulfide),高丽菜味
韭葱,二甲基三硫(dimethyl trisulfide),鱼味
黄芥末,二甲基三硫(dimethyl trisulfide),汗味
黄芥末,二甲基三硫(dimethyl trisulfide),洋葱味
黄芥末,二甲基三硫(dimethyl trisulfide),硫磺味
黄芥末,二甲基三硫(dimethyl trisulfide),高丽菜味
黄芥末,二甲基三硫(dimethyl trisulfide),鱼味
橄榄,反-癸-2-烯醛([E]-dec-2-enal)​​,干草味
橄榄,反-癸-2-烯醛([E]-dec-2-enal)​​,油漆味
橄榄,反-癸-2-烯醛([E]-dec-2-enal)​​,油脂味
橄榄,反-癸-2-烯醛([E]-dec-2-enal)​​,牛脂味
橄榄,反-癸-2-烯醛([E]-dec-2-enal)​​,鱼味
黄瓜,"反式,顺式-2,6-壬二烯醛(trans，cis-2,6-nonadienal)​​",小黄瓜味
黄瓜,"反式,顺式-2,6-壬二烯醛(trans，cis-2,6-nonadienal)​​",生青味
黄瓜,"反式,顺式-2,6-壬二烯醛(trans，cis-2,6-nonadienal)​​",莴苣味
黄瓜,"反式,顺式-2,6-壬二烯醛(trans，cis-2,6-nonadienal)​​",蜡味
野味肉类,粪臭素(skatole),排泄物味
野味肉类,粪臭素(skatole),樟脑丸味
覆盆子,覆盆子酮(raspberry ketone),柑橘味
覆盆子,覆盆子酮(raspberry ketone),覆盆子味
蓝莓,黄瓜醛(cucumber aldehyde)​​,生青味
蓝莓,黄瓜醛(cucumber aldehyde)​​,莴苣味
蓝莓,黄瓜醛(cucumber aldehyde)​​,蜡味
蓝莓,黄瓜醛(cucumber aldehyde)​​,黄瓜味
红石榴,己醇(hexanol),煮熟蔬菜味
红石榴,己醇(hexanol),生青味
红石榴,己醇(hexanol),腐烂味
红石榴,己醇(hexanol),花香
红石榴,己醇(hexanol),香草植物味
芦笋,己醇(hexanol),煮熟蔬菜味
芦笋,己醇(hexanol),生青味
芦笋,己醇(hexanol),腐烂味
芦笋,己醇(hexanol),花香
芦笋,己醇(hexanol),香草植物味
茄子,己醇(hexanol),煮熟蔬菜味
茄子,己醇(hexanol),生青味
茄子,己醇(hexanol),腐烂味
茄子,己醇(hexanol),花香
茄子,己醇(hexanol),香草植物味
糖浆,己酸异戊酯(isopentyl hexanoate)​​,果香
糖浆,己酸异戊酯(isopentyl hexanoate)​​,洋茴香味
糖浆,己酸异戊酯(isopentyl hexanoate)​​,焦糖味
糖浆,己酸异戊酯(isopentyl hexanoate)​​,辛香味
糖浆,己酸异戊酯(isopentyl hexanoate)​​,酵母味
葱属蔬菜,甲基丙烯基二硫醚(methyl propenyl disulfide),韭葱味
味噌,甲基己基酮(Hexyl methyl ketone)​,汽油味
味噌,甲基己基酮(Hexyl methyl ketone)​,油脂味
味噌,甲基己基酮(Hexyl methyl ketone)​,肥皂味
味噌,甲基己基酮(Hexyl methyl ketone)​,霉味
味噌,甲基己基酮(Hexyl methyl ketone)​,香水味
咖喱,甲基己基酮(Hexyl methyl ketone)​,汽油味
咖喱,甲基己基酮(Hexyl methyl ketone)​,油脂味
咖喱,甲基己基酮(Hexyl methyl ketone)​,肥皂味
咖喱,甲基己基酮(Hexyl methyl ketone)​,霉味
咖喱,甲基己基酮(Hexyl methyl ketone)​,香水味
松露,甲基己基酮(Hexyl methyl ketone)​,汽油味
松露,甲基己基酮(Hexyl methyl ketone)​,油脂味
松露,甲基己基酮(Hexyl methyl ketone)​,肥皂味
松露,甲基己基酮(Hexyl methyl ketone)​,霉味
松露,甲基己基酮(Hexyl methyl ketone)​,香水味
核桃,甲基己基酮(Hexyl methyl ketone)​,汽油味
核桃,甲基己基酮(Hexyl methyl ketone)​,油脂味
核桃,甲基己基酮(Hexyl methyl ketone)​,肥皂味
核桃,甲基己基酮(Hexyl methyl ketone)​,霉味
核桃,甲基己基酮(Hexyl methyl ketone)​,香水味
葡萄酒,甲基己基酮(Hexyl methyl ketone)​,汽油味
葡萄酒,甲基己基酮(Hexyl methyl ketone)​,油脂味
葡萄酒,甲基己基酮(Hexyl methyl ketone)​,肥皂味
葡萄酒,甲基己基酮(Hexyl methyl ketone)​,霉味
葡萄酒,甲基己基酮(Hexyl methyl ketone)​,香水味
酸奶,甲基己基酮(Hexyl methyl ketone)​,汽油味
酸奶,甲基己基酮(Hexyl methyl ketone)​,油脂味
酸奶,甲基己基酮(Hexyl methyl ketone)​,肥皂味
酸奶,甲基己基酮(Hexyl methyl ketone)​,霉味
酸奶,甲基己基酮(Hexyl methyl ketone)​,香水味
香草,甲基己基酮(Hexyl methyl ketone)​,汽油味
香草,甲基己基酮(Hexyl methyl ketone)​,油脂味
香草,甲基己基酮(Hexyl methyl ketone)​,肥皂味
香草,甲基己基酮(Hexyl methyl ketone)​,霉味
香草,甲基己基酮(Hexyl methyl ketone)​,香水味
玉米,甲硫醇(methanethiol),大蒜味
玉米,甲硫醇(methanethiol),汽油味
玉米,甲硫醇(methanethiol),硫磺味
玉米,甲硫醇(methanethiol),腐败味
玉米,甲硫醇(methanethiol),高丽菜味
姜,姜萜(zingiberene)​​,清新感
姜,姜萜(zingiberene)​​,辛辣感
姜,姜萜(zingiberene)​​,辛香味
玉米,硫化氢(hydrogen sulfide),硫磺味
玉米,硫化氢(hydrogen sulfide),腐败鸡蛋味
鸡蛋,硫化氢(hydrogen sulfide),硫磺味
鸡蛋,硫化氢(hydrogen sulfide),腐败鸡蛋味
姜,龙脑(borneol)​,指甲油味
姜,龙脑(borneol)​,樟脑味
姜,龙脑(borneol)​,生青味
姜,龙脑(borneol)​,香水味
小豆蔻,龙脑(borneol)​,指甲油味
小豆蔻,龙脑(borneol)​,樟脑味
小豆蔻,龙脑(borneol)​,生青味
小豆蔻,龙脑(borneol)​,香水味
尤加利叶,龙脑(borneol)​,指甲油味
尤加利叶,龙脑(borneol)​,樟脑味
尤加利叶,龙脑(borneol)​,生青味
尤加利叶,龙脑(borneol)​,香水味
莱姆,龙脑(borneol)​,指甲油味
莱姆,龙脑(borneol)​,樟脑味
莱姆,龙脑(borneol)​,生青味
莱姆,龙脑(borneol)​,香水味
蓝莓,龙脑(borneol)​,指甲油味
蓝莓,龙脑(borneol)​,樟脑味
蓝莓,龙脑(borneol)​,生青味
蓝莓,龙脑(borneol)​,香水味
鼠尾草,龙脑(borneol)​,指甲油味
鼠尾草,龙脑(borneol)​,樟脑味
鼠尾草,龙脑(borneol)​,生青味
鼠尾草,龙脑(borneol)​,香水味
可可,麦芽醇(maltol)​​,棉花糖味
可可,麦芽醇(maltol)​​,烤坚果味
可可,麦芽醇(maltol)​​,烤面包味
可可,麦芽醇(maltol)​​,焦糖味
可可,麦芽醇(maltol)​​,麦芽味
栗子,麦芽醇(maltol)​​,棉花糖味
栗子,麦芽醇(maltol)​​,烤坚果味
栗子,麦芽醇(maltol)​​,烤面包味
栗子,麦芽醇(maltol)​​,焦糖味
栗子,麦芽醇(maltol)​​,麦芽味
焦糖,麦芽醇(maltol)​​,棉花糖味
焦糖,麦芽醇(maltol)​​,烤坚果味
焦糖,麦芽醇(maltol)​​,烤面包味
焦糖,麦芽醇(maltol)​​,焦糖味
焦糖,麦芽醇(maltol)​​,麦芽味
猪肉,麦芽醇(maltol)​​,棉花糖味
猪肉,麦芽醇(maltol)​​,烤坚果味
猪肉,麦芽醇(maltol)​​,烤面包味
猪肉,麦芽醇(maltol)​​,焦糖味
猪肉,麦芽醇(maltol)​​,麦芽味
罗望子,麦芽醇(maltol)​​,棉花糖味
罗望子,麦芽醇(maltol)​​,烤坚果味
罗望子,麦芽醇(maltol)​​,烤面包味
罗望子,麦芽醇(maltol)​​,焦糖味
罗望子,麦芽醇(maltol)​​,麦芽味
胡桃,麦芽醇(maltol)​​,棉花糖味
胡桃,麦芽醇(maltol)​​,烤坚果味
胡桃,麦芽醇(maltol)​​,烤面包味
胡桃,麦芽醇(maltol)​​,焦糖味
胡桃,麦芽醇(maltol)​​,麦芽味
草莓,美西呋喃(mesifurane),奶油味
草莓,美西呋喃(mesifurane),焦糖味
草莓,美西呋喃(mesifurane),面包丁味
低脂鱼,萘(naphthalene),樟脑丸味
低脂鱼,萘(naphthalene),焦油味
低脂鱼,萘(naphthalene),酸香味
啤酒,萘(naphthalene),樟脑丸味
啤酒,萘(naphthalene),焦油味
啤酒,萘(naphthalene),酸香味
柳橙,萘(naphthalene),樟脑丸味
柳橙,萘(naphthalene),焦油味
柳橙,萘(naphthalene),酸香味
椒类,萘(naphthalene),樟脑丸味
椒类,萘(naphthalene),焦油味
椒类,萘(naphthalene),酸香味
牛油果,萘(naphthalene),樟脑丸味
牛油果,萘(naphthalene),焦油味
牛油果,萘(naphthalene),酸香味
牛肉,萘(naphthalene),樟脑丸味
牛肉,萘(naphthalene),焦油味
牛肉,萘(naphthalene),酸香味
猕猴桃,萘(naphthalene),樟脑丸味
猕猴桃,萘(naphthalene),焦油味
猕猴桃,萘(naphthalene),酸香味
花生,萘(naphthalene),樟脑丸味
花生,萘(naphthalene),焦油味
花生,萘(naphthalene),酸香味
虾,萘(naphthalene),樟脑丸味
虾,萘(naphthalene),焦油味
虾,萘(naphthalene),酸香味
豆类,萘(naphthalene),樟脑丸味
豆类,萘(naphthalene),焦油味
豆类,萘(naphthalene),酸香味
辣椒,萘(naphthalene),樟脑丸味
辣椒,萘(naphthalene),焦油味
辣椒,萘(naphthalene),酸香味
鼠尾草,萘(naphthalene),樟脑丸味
鼠尾草,萘(naphthalene),焦油味
鼠尾草,萘(naphthalene),酸香味
姜,蛇麻烯(humulene)​​,啤酒花香
姜,蛇麻烯(humulene)​​,巴萨米克醋味
姜,蛇麻烯(humulene)​​,木质味
姜,蛇麻烯(humulene)​​,辛香味
橄榄,十二酸内酯(gamma-dodecalactone)​,杏桃味
橄榄,十二酸内酯(gamma-dodecalactone)​,果香
橄榄,十二酸内酯(gamma-dodecalactone)​,桃子味
橄榄,十二酸内酯(gamma-dodecalactone)​,甜香
橄榄,十二酸内酯(gamma-dodecalactone)​,花香
甜桃,十二酸内酯(gamma-dodecalactone)​,杏桃味
甜桃,十二酸内酯(gamma-dodecalactone)​,果香
甜桃,十二酸内酯(gamma-dodecalactone)​,桃子味
甜桃,十二酸内酯(gamma-dodecalactone)​,甜香
甜桃,十二酸内酯(gamma-dodecalactone)​,花香
细叶香芹,十二酸内酯(gamma-dodecalactone)​,杏桃味
细叶香芹,十二酸内酯(gamma-dodecalactone)​,果香
细叶香芹,十二酸内酯(gamma-dodecalactone)​,桃子味
细叶香芹,十二酸内酯(gamma-dodecalactone)​,甜香
细叶香芹,十二酸内酯(gamma-dodecalactone)​,花香
菇类,十二酸内酯(gamma-dodecalactone)​,杏桃味
菇类,十二酸内酯(gamma-dodecalactone)​,果香
菇类,十二酸内酯(gamma-dodecalactone)​,桃子味
菇类,十二酸内酯(gamma-dodecalactone)​,甜香
菇类,十二酸内酯(gamma-dodecalactone)​,花香
菠萝,十二酸内酯(gamma-dodecalactone)​,杏桃味
菠萝,十二酸内酯(gamma-dodecalactone)​,果香
菠萝,十二酸内酯(gamma-dodecalactone)​,桃子味
菠萝,十二酸内酯(gamma-dodecalactone)​,甜香
菠萝,十二酸内酯(gamma-dodecalactone)​,花香
野味肉类,十二酸内酯(gamma-dodecalactone)​,杏桃味
野味肉类,十二酸内酯(gamma-dodecalactone)​,果香
野味肉类,十二酸内酯(gamma-dodecalactone)​,桃子味
野味肉类,十二酸内酯(gamma-dodecalactone)​,甜香
野味肉类,十二酸内酯(gamma-dodecalactone)​,花香
柑橘类,十六烷(hexadecane)​​,土壤味
柑橘类,十六烷(hexadecane)​​,根茎味
樱桃,十六烷(hexadecane)​​,土壤味
樱桃,十六烷(hexadecane)​​,根茎味
百里香,十六烷(hexadecane)​​,土壤味
百里香,十六烷(hexadecane)​​,根茎味
茄子,十六烷(hexadecane)​​,土壤味
茄子,十六烷(hexadecane)​​,根茎味
菊芋,十六烷(hexadecane)​​,土壤味
菊芋,十六烷(hexadecane)​​,根茎味
黄芥末,十六烷(hexadecane)​​,土壤味
黄芥末,十六烷(hexadecane)​​,根茎味
南瓜,十四酸乙酯(ethyl tetradecanoate)​,乙醚味
南瓜,十四酸乙酯(ethyl tetradecanoate)​,肥皂味
南瓜,十四酸乙酯(ethyl tetradecanoate)​,蜡味
啤酒,十四酸乙酯(ethyl tetradecanoate)​,乙醚味
啤酒,十四酸乙酯(ethyl tetradecanoate)​,肥皂味
啤酒,十四酸乙酯(ethyl tetradecanoate)​,蜡味
椰子,十四酸乙酯(ethyl tetradecanoate)​,乙醚味
椰子,十四酸乙酯(ethyl tetradecanoate)​,肥皂味
椰子,十四酸乙酯(ethyl tetradecanoate)​,蜡味
洋茴香,十四酸乙酯(ethyl tetradecanoate)​,乙醚味
洋茴香,十四酸乙酯(ethyl tetradecanoate)​,肥皂味
洋茴香,十四酸乙酯(ethyl tetradecanoate)​,蜡味
百香果,十四酸乙酯(ethyl tetradecanoate)​,乙醚味
百香果,十四酸乙酯(ethyl tetradecanoate)​,肥皂味
百香果,十四酸乙酯(ethyl tetradecanoate)​,蜡味
苹果,十四酸乙酯(ethyl tetradecanoate)​,乙醚味
苹果,十四酸乙酯(ethyl tetradecanoate)​,肥皂味
苹果,十四酸乙酯(ethyl tetradecanoate)​,蜡味
葡萄,十四酸乙酯(ethyl tetradecanoate)​,乙醚味
葡萄,十四酸乙酯(ethyl tetradecanoate)​,肥皂味
葡萄,十四酸乙酯(ethyl tetradecanoate)​,蜡味
焦糖,双乙酰福明(diacetylformoin)​​,奶油味
焦糖,双乙酰福明(diacetylformoin)​​,烤杏仁味
焦糖,双乙酰福明(diacetylformoin)​​,焦糖味
红石榴,顺-3-辛烯醇乙酸([Z]-3-octenyl acetate),梨子味
红石榴,顺-3-辛烯醇乙酸([Z]-3-octenyl acetate),热带水果味
红石榴,顺-3-辛烯醇乙酸([Z]-3-octenyl acetate),生青味
红石榴,顺-3-辛烯醇乙酸([Z]-3-octenyl acetate),西瓜味
黄瓜,顺式-6-壬烯醛(cis-6-nonenal)​​,甜瓜味
婆罗门参,顺-香旱芹醇(cis-carveol)​​,清凉感
婆罗门参,顺-香旱芹醇(cis-carveol)​​,葛缕子
小豆蔻,顺-香旱芹醇(cis-carveol)​​,清凉感
小豆蔻,顺-香旱芹醇(cis-carveol)​​,葛缕子
莳萝,顺-香旱芹醇(cis-carveol)​​,清凉感
莳萝,顺-香旱芹醇(cis-carveol)​​,葛缕子
葛缕子,顺-香旱芹醇(cis-carveol)​​,清凉感
葛缕子,顺-香旱芹醇(cis-carveol)​​,葛缕子
迷迭香,顺-香旱芹醇(cis-carveol)​​,清凉感
迷迭香,顺-香旱芹醇(cis-carveol)​​,葛缕子
醋栗干,顺-香旱芹醇(cis-carveol)​​,清凉感
醋栗干,顺-香旱芹醇(cis-carveol)​​,葛缕子
黑胡椒,顺-香旱芹醇(cis-carveol)​​,清凉感
黑胡椒,顺-香旱芹醇(cis-carveol)​​,葛缕子
木质薄荷,香芹酮(carvone),罗勒味
木质薄荷,香芹酮(carvone),苦味
木质薄荷,香芹酮(carvone),茴香芹味
木质薄荷,香芹酮(carvone),葛缕子味
木质薄荷,香芹酮(carvone),薄荷味
柠檬香蜂草,香芹酮(carvone),罗勒味
柠檬香蜂草,香芹酮(carvone),苦味
柠檬香蜂草,香芹酮(carvone),茴香芹味
柠檬香蜂草,香芹酮(carvone),葛缕子味
柠檬香蜂草,香芹酮(carvone),薄荷味
柳橙,香芹酮(carvone),罗勒味
